Time,Temp Setpoint,Temp Feedback,Pressure Setpoint,Pressure Feedback,TC00,TC01,TC02,TC03,TC04,TC05,TC06,TC07,N1,N2,N3,Vacuum SP,,,,,,,,,,,,,,,,,
seconds,C,C,Bar,Bar,C,C,C,C,C,C,C,C,mBar,mBar,mBar,mBar,,,,,,,,,,,,,,,,,
7599,463,105,1,112,641,7,0,7,10,112,879,112,693,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7604,463,104,666,112,361,7,0,7,1,112,599,112,381,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7609,463,104,336,112,70,7,0,7,38,112,381,112,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7614,463,104,1,111,883,7,0,7,65,112,101,111,946,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7619,463,103,667,111,624,7,0,7,38,111,852,111,665,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7624,463,103,337,111,354,7,0,7,10,111,603,111,385,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,76,923,0,0
7629,463,103,2,111,84,7,0,7,10,111,323,111,105,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7634,463,102,667,110,887,7,0,7,47,111,136,110,887,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7639,463,102,337,110,659,7,0,7,1,110,887,110,669,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,76,923,0,0
7644,463,102,2,110,462,7,0,6,992,110,700,110,451,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7649,463,101,667,110,202,7,0,6,992,110,420,110,233,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7654,463,101,337,109,984,7,0,6,992,110,233,109,984,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,69,597,0,0
7659,463,101,2,109,746,7,0,6,992,109,953,109,767,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,76,923,0,0
7664,463,100,667,109,528,7,0,7,10,109,767,109,518,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7669,463,100,337,109,289,7,0,6,992,109,486,109,300,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7674,463,100,2,109,71,7,0,6,992,109,300,109,82,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,69,597,0,0
7679,463,99,667,108,853,7,0,6,983,109,51,108,895,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7684,463,99,337,108,615,7,0,6,983,108,864,108,615,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7689,463,99,2,108,397,7,0,6,973,108,584,108,428,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7694,463,98,667,108,179,7,0,6,983,108,397,108,179,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,69,597,0,0
7699,463,98,337,107,971,7,0,6,992,108,210,107,961,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7704,463,98,2,107,722,7,0,6,983,107,992,107,681,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,69,597,0,0
7709,463,97,667,107,525,7,0,7,1,107,805,107,525,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7714,463,97,337,107,276,7,0,6,992,107,525,107,245,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7719,463,97,2,107,89,7,0,6,992,107,339,107,58,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7724,463,96,667,106,872,7,0,6,992,107,89,106,872,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7729,463,96,337,106,674,7,0,6,992,106,903,106,654,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,69,597,0,0
7734,463,96,2,106,436,7,0,6,992,106,654,106,374,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7739,463,95,667,106,259,7,0,7,10,106,498,106,218,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7744,463,95,337,106,52,7,0,6,983,106,249,106,62,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,76,923,0,0
7749,463,95,2,105,844,7,0,6,983,106,62,105,844,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7754,463,94,667,105,637,7,0,6,983,105,844,105,626,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7759,463,94,337,105,440,7,0,6,983,105,689,105,409,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7764,463,94,2,105,253,7,0,6,983,105,502,105,222,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7769,463,93,667,105,35,7,0,6,983,105,284,105,4,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7774,463,93,337,104,859,7,0,6,992,105,97,104,848,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,69,597,0,0
7779,463,93,2,104,630,7,0,7,1,104,879,104,630,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,69,597,0,0
7784,463,92,667,104,454,7,0,7,38,104,724,104,412,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7789,463,92,337,104,226,7,0,7,1,104,475,104,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7794,463,92,2,104,70,7,0,7,1,104,288,104,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7799,463,91,667,103,873,7,0,7,19,104,101,103,821,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7804,463,91,337,103,665,7,0,6,992,103,883,103,634,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7809,463,91,2,103,468,7,0,6,992,103,696,103,416,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,69,597,0,0
7814,463,90,667,103,292,7,0,7,10,103,541,103,261,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7819,463,90,337,103,95,7,0,6,983,103,292,103,74,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7824,463,90,2,102,887,7,0,6,983,103,105,102,856,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7829,463,89,667,102,721,7,0,6,992,102,949,102,700,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7834,463,89,337,102,503,7,0,6,973,102,732,102,482,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7839,463,89,2,102,358,7,0,6,992,102,576,102,327,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7844,463,88,667,102,140,7,0,6,983,102,358,102,140,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7849,463,88,337,101,933,7,0,7,10,102,202,101,953,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7854,463,88,2,101,767,7,0,7,10,102,16,101,735,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7859,463,87,667,101,590,7,0,7,38,101,829,101,580,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7864,463,87,337,101,372,7,0,7,1,101,580,101,362,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3073,260,76,923,0,0
7869,463,87,2,101,227,7,0,7,1,101,455,101,206,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,69,597,0,0
7874,463,86,667,101,30,7,0,7,1,101,237,100,988,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3073,260,76,923,0,0
7879,463,86,337,100,843,7,0,7,19,101,51,100,802,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7884,463,86,3,100,677,7,0,6,992,100,864,100,677,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
7889,463,85,668,100,480,7,0,6,992,100,708,100,459,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,69,597,0,0
7894,463,85,338,100,335,7,0,6,992,100,521,100,335,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,69,597,0,0
7899,463,85,3,100,148,7,0,7,10,100,397,100,117,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7904,463,84,668,99,982,7,0,6,983,100,210,99,961,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7909,463,84,338,99,795,7,0,7,1,100,54,99,774,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7914,463,84,3,99,639,7,0,7,1,99,899,99,588,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7919,463,83,668,99,442,7,0,7,1,99,681,99,401,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7924,463,83,338,99,276,7,0,7,1,99,525,99,245,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7929,463,83,3,99,79,7,0,7,1,99,307,99,27,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7934,463,82,668,98,923,7,0,7,1,99,152,98,903,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7939,463,82,338,98,747,7,0,7,10,98,934,98,716,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7944,463,82,3,98,581,7,0,6,992,98,809,98,529,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7949,463,81,668,98,425,7,0,6,992,98,623,98,405,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7954,463,81,338,98,249,7,0,6,992,98,467,98,218,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7959,463,81,3,98,83,7,0,6,983,98,280,98,62,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7964,463,80,668,97,907,7,0,7,10,98,125,97,875,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
7969,463,80,338,97,751,7,0,6,983,97,969,97,689,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7974,463,80,3,97,564,7,0,6,983,97,782,97,533,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7979,463,79,668,97,409,7,0,6,992,97,658,97,377,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7984,463,79,338,97,211,7,0,6,992,97,440,97,191,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7989,463,79,3,97,87,7,0,6,992,97,315,97,35,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,69,597,0,0
7994,463,78,668,96,890,7,0,7,10,97,128,96,848,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
7999,463,78,338,96,755,7,0,6,983,97,4,96,693,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8004,463,78,3,96,599,7,0,7,1,96,817,96,568,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
8009,463,77,668,96,433,7,0,7,1,96,661,96,412,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8014,463,77,338,96,257,7,0,7,47,96,475,96,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6963,370,3087,912,76,923,0,0
8019,463,77,3,96,112,7,0,7,1,96,350,96,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8024,463,76,668,95,966,7,0,6,992,96,163,95,946,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8029,463,76,338,95,800,7,0,6,992,96,8,95,790,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8034,463,76,3,95,655,7,0,7,19,95,852,95,603,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8039,463,75,668,95,489,7,0,6,983,95,728,95,447,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8044,463,75,338,95,323,7,0,6,992,95,541,95,261,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8049,463,75,3,95,147,7,0,6,992,95,385,95,105,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8054,463,74,668,95,12,7,0,6,992,95,230,94,981,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8059,463,74,338,94,835,7,0,7,10,95,74,94,794,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8064,463,74,3,94,700,7,0,6,983,94,918,94,669,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8069,463,73,668,94,545,7,0,6,983,94,763,94,514,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8074,463,73,338,94,399,7,0,6,983,94,607,94,389,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,69,597,0,0
8079,463,73,3,94,244,7,0,6,992,94,451,94,202,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,69,597,0,0
8084,463,72,668,94,88,7,0,6,992,94,327,94,47,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,69,597,0,0
8089,463,72,338,93,922,7,0,6,992,94,109,93,891,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8094,463,72,3,93,767,7,0,7,19,93,984,93,735,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8099,463,71,668,93,621,7,0,7,10,93,798,93,611,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8104,463,71,338,93,466,7,0,6,983,93,704,93,424,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3087,912,76,923,0,0
8109,463,71,3,93,320,7,0,7,1,93,549,93,300,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3080,586,76,923,0,0
8114,463,70,668,93,165,7,0,7,1,93,393,93,144,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8119,463,70,338,93,9,7,0,7,1,93,237,92,957,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8124,463,70,3,92,853,7,0,7,1,93,82,92,802,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8129,463,69,668,92,719,7,0,7,19,92,926,92,677,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8134,463,69,338,92,553,7,0,6,992,92,770,92,521,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3087,912,76,923,0,0
8139,463,69,3,92,407,7,0,6,992,92,615,92,366,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3080,586,76,923,0,0
8144,463,68,668,92,262,7,0,6,992,92,459,92,210,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8149,463,68,338,92,117,7,0,6,992,92,335,92,54,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8154,463,68,3,91,961,7,0,6,983,92,179,91,899,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8159,463,67,668,91,816,7,0,6,983,92,23,91,774,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8164,463,67,338,91,681,7,0,6,983,91,868,91,681,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8169,463,67,3,91,556,7,0,7,10,91,774,91,525,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8174,463,66,668,91,422,7,0,7,1,91,650,91,370,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8179,463,66,338,91,245,7,0,6,983,91,463,91,214,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8184,463,66,3,91,131,7,0,6,983,91,370,91,89,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,69,597,0,0
8189,463,65,668,90,965,7,0,6,983,91,183,90,934,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8194,463,65,338,90,840,7,0,6,983,91,58,90,778,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8199,463,65,3,90,695,7,0,7,1,90,934,90,654,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8204,463,64,668,90,550,7,0,6,983,90,778,90,498,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8209,463,64,338,90,415,7,0,7,1,90,623,90,405,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8214,463,64,3,90,301,7,0,7,1,90,498,90,280,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8219,463,63,668,90,156,7,0,7,1,90,342,90,125,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8224,463,63,338,90,0,7,0,7,1,90,218,89,938,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8229,463,63,3,89,875,7,0,7,10,90,62,89,875,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8234,463,62,668,89,730,7,0,7,1,89,938,89,689,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8239,463,62,338,89,595,7,0,7,1,89,813,89,564,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8244,463,62,3,89,429,7,0,6,992,89,658,89,377,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8249,463,61,668,89,305,7,0,6,992,89,533,89,253,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8254,463,61,338,89,149,7,0,6,992,89,346,89,128,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8259,463,61,3,89,25,7,0,6,992,89,253,88,973,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8264,463,60,668,88,890,7,0,6,992,89,97,88,848,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8269,463,60,338,88,765,7,0,6,992,88,973,88,724,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8274,463,60,3,88,610,6,989,6,992,88,817,88,599,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8279,463,60,32,88,485,6,909,6,992,88,693,88,444,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8284,463,60,32,88,267,6,824,6,964,88,475,88,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8289,463,60,32,87,894,6,739,6,891,88,101,87,883,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8294,463,59,31,87,510,6,659,6,799,87,728,87,510,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8299,463,59,31,87,281,6,574,6,717,87,510,87,292,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8304,463,59,31,87,178,6,489,6,635,87,416,87,167,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3087,912,76,923,0,0
8309,463,59,31,87,43,6,409,6,561,87,292,87,43,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3087,912,76,923,0,0
8314,463,59,31,86,981,6,324,6,470,87,230,86,981,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6956,44,3095,238,76,923,0,0
8319,463,59,31,86,856,6,239,6,387,87,136,86,856,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3087,912,76,923,0,0
8324,463,58,30,86,804,6,159,6,314,87,74,86,794,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3087,912,76,923,0,0
8329,463,58,30,86,659,6,74,6,241,86,949,86,638,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3095,238,76,923,0,0
8334,463,58,30,86,451,5,989,6,113,86,763,86,451,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6948,718,3095,238,76,923,0,0
8339,463,58,30,86,482,5,909,6,39,86,763,86,482,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6934,66,3095,238,76,923,0,0
8344,463,58,30,86,565,5,824,5,975,86,856,86,545,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6934,66,3095,238,76,923,0,0
8349,463,58,30,86,534,5,739,5,902,86,825,86,514,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6926,740,3095,238,76,923,0,0
8354,463,57,29,86,316,5,659,5,829,86,638,86,327,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6926,740,3095,238,76,923,0,0
8359,463,57,29,86,130,5,574,5,710,86,420,86,140,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3095,238,76,923,0,0
8364,463,57,29,86,67,5,489,5,609,86,358,86,78,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3095,238,76,923,0,0
8369,463,57,29,86,192,5,409,5,563,86,482,86,202,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3095,238,76,923,0,0
8374,463,57,29,86,119,5,324,5,481,86,420,86,140,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,3087,912,76,923,0,0
8379,463,57,29,86,5,5,239,5,426,86,296,86,47,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,3095,238,84,249,0,0
8384,463,56,28,85,725,5,159,5,279,86,47,85,767,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6875,458,3095,238,76,923,0,0
8389,463,56,28,85,569,5,74,5,188,85,891,85,611,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6868,132,3095,238,76,923,0,0
8394,463,56,28,85,673,4,989,5,151,85,953,85,704,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6860,806,3095,238,76,923,0,0
8399,463,56,28,85,663,4,909,5,50,85,984,85,673,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6846,154,3095,238,76,923,0,0
8404,463,56,28,85,372,4,824,4,940,85,673,85,393,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6838,828,3095,238,76,923,0,0
8409,463,56,28,85,372,4,739,4,913,85,673,85,393,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6831,502,3095,238,76,923,0,0
8414,463,55,27,85,351,4,659,4,812,85,673,85,362,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,3087,912,69,597,0,0
8419,463,55,27,85,237,4,574,4,730,85,549,85,268,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,3095,238,76,923,0,0
8424,463,55,27,85,175,4,489,4,647,85,455,85,206,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,3087,912,76,923,0,0
8429,463,55,27,85,19,4,409,4,565,85,331,85,51,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,3087,912,76,923,0,0
8434,463,55,27,84,957,4,324,4,473,85,206,85,19,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,3095,238,69,597,0,0
8439,463,55,27,84,687,4,239,4,382,84,988,84,739,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6736,264,3095,238,76,923,0,0
8444,463,54,26,84,708,4,159,4,345,85,19,84,739,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6721,612,3095,238,76,923,0,0
8449,463,54,26,84,573,4,74,4,235,84,864,84,615,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6706,960,3087,912,76,923,0,0
8454,463,54,26,84,490,3,989,4,190,84,770,84,521,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6684,982,3095,238,76,923,0,0
8459,463,54,26,84,283,3,909,4,61,84,584,84,304,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6677,656,3095,238,76,923,0,0
8464,463,54,26,84,96,3,824,3,979,84,366,84,148,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6655,678,3095,238,76,923,0,0
8469,463,54,26,84,54,3,739,3,951,84,335,84,86,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6641,26,3095,238,76,923,0,0
8474,463,53,25,83,837,3,659,3,814,84,117,83,899,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6619,48,3087,912,76,923,0,0
8479,463,53,25,83,722,3,574,3,750,83,992,83,774,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6597,70,3095,238,76,923,0,0
8484,463,53,25,83,608,3,489,3,677,83,868,83,681,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6582,418,3087,912,76,923,0,0
8489,463,53,25,83,349,3,409,3,585,83,619,83,401,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6560,440,3087,912,76,923,0,0
